alt event	gene name	gene type	event type	overlaps with	overlap gene	P val up	P val down	min p val	rank up	rank down	min rank	Q val up	Q val down	min Q val
alt_region_33428	AT3G19670	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33429	AT3G19670	mRNA	alt_3prime	None	None	0.543734	1	0.543734	7386	15386	7386	1	1	1
alt_region_3343	AT2G29290	mRNA	intron_ret	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33430	AT3G19670	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33431	AT3G19670	mRNA	alt_3prime	None	None	1	0.690625	0.690625	11455	11748	11455	1	1	1
alt_region_33432	AT3G19670	mRNA	alt_3prime	None	None	1	0.2315	0.2315	11455	6178	6178	1	0.873276	0.873276
alt_region_33433	AT3G19670	mRNA	alt_3prime	None	None	1	0.755742	0.755742	11455	12459	11455	1	1	1
alt_region_33434	AT3G19670	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33435	AT3G19670	mRNA	alt_3prime	None	None	0.785265	1	0.785265	9447	15386	9447	1	1	1
alt_region_33436	AT3G19670	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33437	AT3G19720	mRNA	alt_3prime	None	None	1	0.023884	0.023884	11455	2328	2328	1	0.213204	0.213204
alt_region_33438	AT3G19740	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33439	AT3G19740	mRNA	alt_3prime	None	None	1	0.790901	0.790901	11455	12900	11455	1	1	1
alt_region_3344	AT2G29290	mRNA	intron_ret	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33440	AT3G19790	mRNA	alt_3prime	mRNA:transposon_fragment	AT3G19780:AT3TE28870	1	1	1	11455	15386	11455	1	1	1
alt_region_33441	AT3G19810	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33442	AT3G19895	mRNA	alt_3prime	None	None	1	0.097452	0.097452	11455	4099	4099	1	0.534138	0.534138
alt_region_33443	AT3G19900	mRNA	alt_3prime	None	None	1	0.031938	0.031938	11455	2583	2583	1	0.260906	0.260906
alt_region_33444	AT3G19900	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33445	AT3G19900	mRNA	alt_3prime	None	None	0.000105	1	0.000105	706	15386	706	0.003553	1	0.003553
alt_region_33446	AT3G19900	mRNA	alt_3prime	None	None	0.000092	1	0.000092	695	15386	695	0.003208	1	0.003208
alt_region_33447	AT3G19900	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33448	AT3G19900	mRNA	alt_3prime	None	None	1	0.208424	0.208424	11455	5863	5863	1	0.826584	0.826584
alt_region_33449	AT3G19900	mRNA	alt_3prime	None	None	1	0.155562	0.155562	11455	5086	5086	1	0.704564	0.704564
alt_region_3345	AT2G29340	mRNA	intron_ret	None	None	1	0.030714	0.030714	11455	2545	2545	1	0.254058	0.254058
alt_region_33450	AT3G19900	mRNA	alt_3prime	None	None	1	0.058711	0.058711	11455	3302	3302	1	0.390694	0.390694
alt_region_33451	AT3G20230	mRNA	alt_3prime	mRNA	AT3G20210:AT3G20220	1	0.637081	0.637081	11455	11100	11100	1	1	1
alt_region_33452	AT3G20250	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33453	AT3G20250	mRNA	alt_3prime	None	None	1	0.461585	0.461585	11455	9038	9038	1	1	1
alt_region_33454	AT3G20250	mRNA	alt_3prime	None	None	1	0.360182	0.360182	11455	7822	7822	1	1	1
alt_region_33455	AT3G20290	mRNA	alt_3prime	None	None	1	0.08168	0.08168	11455	3767	3767	1	0.482693	0.482693
alt_region_33456	AT3G20290	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33457	AT3G20290	mRNA	alt_3prime	None	None	1	0.237652	0.237652	11455	6270	6270	1	0.884651	0.884651
alt_region_33458	AT3G20290	mRNA	alt_3prime	None	None	0.330175	1	0.330175	5629	15386	5629	1	1	1
alt_region_33459	AT3G20320	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_3346	AT2G29340	mRNA	intron_ret	None	None	1	0.494223	0.494223	11455	9478	9478	1	1	1
alt_region_33460	AT3G20320	mRNA	alt_3prime	None	None	0.000002	1	0.000002	346	15386	346	0.000143	1	0.000143
alt_region_33461	AT3G20330	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33462	AT3G20390	mRNA	alt_3prime	None	None	1	0.02929	0.02929	11455	2492	2492	1	0.246405	0.246405
alt_region_33463	AT3G20395	mRNA	alt_3prime	None	None	0.992416	1	0.992416	11406	15386	11406	1	1	1
alt_region_33464	AT3G20395	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33465	AT3G20395	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33466	AT3G20630	mRNA	alt_3prime	None	None	1	0.763967	0.763967	11455	12598	11455	1	1	1
alt_region_33467	AT3G20630	mRNA	alt_3prime	None	None	0.009356	1	0.009356	1808	15386	1808	0.110967	1	0.110967
alt_region_33468	AT3G20650	mRNA	alt_3prime	None	None	1	0.956055	0.956055	11455	14907	11455	1	1	1
alt_region_33469	AT3G20650	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_3347	AT2G29350	mRNA	intron_ret	None	None	1	0.743883	0.743883	11455	12302	11455	1	1	1
alt_region_33470	AT3G20650	mRNA	alt_3prime	None	None	0.92596	1	0.92596	10809	15386	10809	1	1	1
alt_region_33471	AT3G20650	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33472	AT3G20740	mRNA	alt_3prime	None	None	1	0.064026	0.064026	11455	3405	3405	1	0.414237	0.414237
alt_region_33473	AT3G20780	mRNA	alt_3prime	None	None	1	0.001155	0.001155	11455	903	903	1	0.0237	0.0237
alt_region_33474	AT3G20870	mRNA	alt_3prime	None	None	0.000075	1	0.000075	669	15386	669	0.002734	1	0.002734
alt_region_33475	AT3G20870	mRNA	alt_3prime	None	None	0.000002	1	0.000002	346	15386	346	0.000143	1	0.000143
alt_region_33476	AT3G20870	mRNA	alt_3prime	None	None	0.000645	1	0.000645	984	15386	984	0.015077	1	0.015077
alt_region_33477	AT3G20920	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33478	AT3G20920	mRNA	alt_3prime	None	None	0.316823	1	0.316823	5536	15386	5536	1	1	1
alt_region_33479	AT3G21070	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_3348	AT2G29510	mRNA	intron_ret	None	None	1	0.65672	0.65672	11455	11334	11334	1	1	1
alt_region_33480	AT3G21070	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33481	AT3G21140	mRNA	alt_3prime	None	None	1	0.376386	0.376386	11455	8043	8043	1	1	1
alt_region_33482	AT3G21140	mRNA	alt_3prime	None	None	0.370208	1	0.370208	5943	15386	5943	1	1	1
alt_region_33483	AT3G21160	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33484	AT3G21280	mRNA	alt_3prime	None	None	1	0.36968	0.36968	11455	7951	7951	1	1	1
alt_region_33485	AT3G21370	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33486	AT3G21370	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33487	AT3G21400	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33488	AT3G21430	mRNA	alt_3prime	transposon_fragment	AT3TE31720	1	1	1	11455	15386	11455	1	1	1
alt_region_33489	AT3G21430	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_3349	AT2G29525	mRNA	intron_ret	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33490	AT3G21430	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33491	AT3G21430	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33492	AT3G21500	mRNA	alt_3prime	mRNA	AT3G21490	1	1	1	11455	15386	11455	1	1	1
alt_region_33493	AT3G21500	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33494	AT3G21500	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33495	AT3G21500	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33496	AT3G21500	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33497	AT3G21510	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33498	AT3G21610	mRNA	alt_3prime	None	None	0.118245	1	0.118245	3693	15386	3693	0.60316	1	0.60316
alt_region_33499	AT3G21630	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_335	AT1G15170	mRNA	intron_ret	mRNA	AT1G15180	1	0.458999	0.458999	11455	9024	9024	1	1	1
alt_region_3350	AT2G29525	mRNA	intron_ret	None	None	1	0.236769	0.236769	11455	6250	6250	1	0.883354	0.883354
alt_region_33500	AT3G21630	mRNA	alt_3prime	None	None	1	0.358241	0.358241	11455	7785	7785	1	1	1
alt_region_33501	AT3G21640	mRNA	alt_3prime	None	None	1	0.145541	0.145541	11455	4942	4942	1	0.676523	0.676523
alt_region_33502	AT3G21755	ncRNA	alt_3prime	mRNA	AT3G21760	0.324326	1	0.324326	5587	15386	5587	1	1	1
alt_region_33503	AT3G21865	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33504	AT3G22170	mRNA	alt_3prime	None	None	1	0.968033	0.968033	11455	15021	11455	1	1	1
alt_region_33505	AT3G22170	mRNA	alt_3prime	None	None	1	0.611076	0.611076	11455	10749	10749	1	1	1
alt_region_33506	AT3G22170	mRNA	alt_3prime	None	None	1	0.396278	0.396278	11455	8316	8316	1	1	1
alt_region_33507	AT3G22190	mRNA	alt_3prime	None	None	1	0.831446	0.831446	11455	13372	11455	1	1	1
alt_region_33508	AT3G22190	mRNA	alt_3prime	None	None	1	0.263881	0.263881	11455	6615	6615	1	0.935305	0.935305
alt_region_33509	AT3G22190	mRNA	alt_3prime	None	None	1	0.934312	0.934312	11455	14655	11455	1	1	1
alt_region_3351	AT2G29525	mRNA	intron_ret	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33510	AT3G22190	mRNA	alt_3prime	None	None	1	0.785603	0.785603	11455	12848	11455	1	1	1
alt_region_33511	AT3G22210	mRNA	alt_3prime	mRNA	AT3G22200	0.000001	1	0.000001	1	15386	1	0.000077	1	0.000077
alt_region_33512	AT3G22220	mRNA	alt_3prime	transposon_fragment	AT3TE32910	0.039068	1	0.039068	2628	15386	2628	0.299711	1	0.299711
alt_region_33513	AT3G22220	mRNA	alt_3prime	transposon_fragment	AT3TE32910	0.039094	1	0.039094	2630	15386	2630	0.299824	1	0.299824
alt_region_33514	AT3G22220	mRNA	alt_3prime	transposon_fragment	AT3TE32910	0.028528	1	0.028528	2421	15386	2421	0.242106	1	0.242106
alt_region_33515	AT3G22275	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33516	AT3G22275	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33517	AT3G22275	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33518	AT3G22320	mRNA	alt_3prime	None	None	0.815846	1	0.815846	9747	15386	9747	1	1	1
alt_region_33519	AT3G22320	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_3352	AT2G29525	mRNA	intron_ret	mRNA	AT2G29530	1	1	1	11455	15386	11455	1	1	1
alt_region_33520	AT3G22600	mRNA	alt_3prime	None	None	0.501319	1	0.501319	7031	15386	7031	1	1	1
alt_region_33521	AT3G22630	mRNA	alt_3prime	None	None	1	0.779318	0.779318	11455	12775	11455	1	1	1
alt_region_33522	AT3G22790	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33523	AT3G22950	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33524	AT3G23080	mRNA	alt_3prime	None	None	1	0.001239	0.001239	11455	924	924	1	0.024931	0.024931
alt_region_33525	AT3G23080	mRNA	alt_3prime	None	None	1	0.000642	0.000642	11455	789	789	1	0.015041	0.015041
alt_region_33526	AT3G23080	mRNA	alt_3prime	None	None	1	0.000264	0.000264	11455	646	646	1	0.007371	0.007371
alt_region_33527	AT3G23167	mRNA	alt_3prime	transposon_fragment	AT3TE34680	0.392254	1	0.392254	6144	15386	6144	1	1	1
alt_region_33528	AT3G23430	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33529	AT3G23490	mRNA	alt_3prime	None	None	1	0.000228	0.000228	11455	627	627	1	0.006529	0.006529
alt_region_3353	AT2G29890	mRNA	intron_ret	None	None	1	0.283533	0.283533	11455	6874	6874	1	0.968775	0.968775
alt_region_33530	AT3G23570	mRNA	alt_3prime	None	None	0.54549	1	0.54549	7409	15386	7409	1	1	1
alt_region_33531	AT3G23570	mRNA	alt_3prime	None	None	0.310693	1	0.310693	5493	15386	5493	1	1	1
alt_region_33532	AT3G23570	mRNA	alt_3prime	None	None	0.307049	1	0.307049	5450	15386	5450	1	1	1
alt_region_33533	AT3G23570	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33534	AT3G23570	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33535	AT3G23660	mRNA	alt_3prime	None	None	0.029738	1	0.029738	2448	15386	2448	0.248562	1	0.248562
alt_region_33536	AT3G23690	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33537	AT3G23700	mRNA	alt_3prime	None	None	1	0.183701	0.183701	11455	5487	5487	1	0.775337	0.775337
alt_region_33538	AT3G23700	mRNA	alt_3prime	None	None	1	0.005507	0.005507	11455	1440	1440	1	0.074831	0.074831
alt_region_33539	AT3G23700	mRNA	alt_3prime	None	None	1	0.941614	0.941614	11455	14744	11455	1	1	1
alt_region_3354	AT2G29890	mRNA	intron_ret	None	None	1	0.283533	0.283533	11455	6874	6874	1	0.968775	0.968775
alt_region_33540	AT3G23760	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33541	AT3G23830	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33542	AT3G23900	mRNA	alt_3prime	None	None	1	0.809766	0.809766	11455	13094	11455	1	1	1
alt_region_33543	AT3G23900	mRNA	alt_3prime	None	None	1	0.837531	0.837531	11455	13472	11455	1	1	1
alt_region_33544	AT3G23900	mRNA	alt_3prime	None	None	1	0.924969	0.924969	11455	14556	11455	1	1	1
alt_region_33545	AT3G23900	mRNA	alt_3prime	None	None	1	0.609308	0.609308	11455	10730	10730	1	1	1
alt_region_33546	AT3G23900	mRNA	alt_3prime	None	None	1	0.625139	0.625139	11455	10937	10937	1	1	1
alt_region_33547	AT3G23900	mRNA	alt_3prime	None	None	1	0.321822	0.321822	11455	7393	7393	1	1	1
alt_region_33548	AT3G23900	mRNA	alt_3prime	None	None	1	0.321969	0.321969	11455	7395	7395	1	1	1
alt_region_33549	AT3G23900	mRNA	alt_3prime	None	None	0.781043	1	0.781043	9413	15386	9413	1	1	1
alt_region_3355	AT2G30440	mRNA	intron_ret	None	None	1	0.593051	0.593051	11455	10550	10550	1	1	1
alt_region_33550	AT3G23910	mRNA	alt_3prime	None	None	1	0.778634	0.778634	11455	12765	11455	1	1	1
alt_region_33551	AT3G23910	mRNA	alt_3prime	None	None	1	0.783709	0.783709	11455	12826	11455	1	1	1
alt_region_33552	AT3G23910	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33553	AT3G23980	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33554	AT3G24010	mRNA	alt_3prime	None	None	0.000871	1	0.000871	1063	15386	1063	0.018911	1	0.018911
alt_region_33555	AT3G24010	mRNA	alt_3prime	None	None	0.000871	1	0.000871	1063	15386	1063	0.018911	1	0.018911
alt_region_33556	AT3G24010	mRNA	alt_3prime	None	None	1	0.748962	0.748962	11455	12368	11455	1	1	1
alt_region_33557	AT3G24030	mRNA	alt_3prime	mRNA	AT3G24020	1	0.264621	0.264621	11455	6629	6629	1	0.936329	0.936329
alt_region_33558	AT3G24120	mRNA	alt_3prime	None	None	0.602827	1	0.602827	7866	15386	7866	1	1	1
alt_region_33559	AT3G24120	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_3356	AT2G30590	mRNA	intron_ret	transposon_fragment	AT2TE57110	1	1	1	11455	15386	11455	1	1	1
alt_region_33560	AT3G24120	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33561	AT3G24150	mRNA	alt_3prime	None	None	1	0.033575	0.033575	11455	2628	2628	1	0.270287	0.270287
alt_region_33562	AT3G24170	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33563	AT3G24170	mRNA	alt_3prime	None	None	1	0.304638	0.304638	11455	7150	7150	1	1	1
alt_region_33564	AT3G24180	mRNA	alt_3prime	None	None	1	0.154602	0.154602	11455	5071	5071	1	0.70243	0.70243
alt_region_33565	AT3G24180	mRNA	alt_3prime	None	None	1	0.292848	0.292848	11455	6991	6991	1	0.98636	0.98636
alt_region_33566	AT3G24180	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33567	AT3G24200	mRNA	alt_3prime	None	None	1	0.460907	0.460907	11455	9036	9036	1	1	1
alt_region_33568	AT3G24200	mRNA	alt_3prime	None	None	0.605577	1	0.605577	7889	15386	7889	1	1	1
alt_region_33569	AT3G24430	mRNA	alt_3prime	None	None	0.000001	1	0.000001	1	15386	1	0.000077	1	0.000077
alt_region_3357	AT2G30600	mRNA	intron_ret	None	None	1	0.368558	0.368558	11455	7936	7936	1	1	1
alt_region_33570	AT3G24430	mRNA	alt_3prime	None	None	0.000001	1	0.000001	1	15386	1	0.000077	1	0.000077
alt_region_33571	AT3G24503	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33572	AT3G24503	mRNA	alt_3prime	None	None	1	0.049843	0.049843	11455	3063	3063	1	0.352049	0.352049
alt_region_33573	AT3G24530	mRNA	alt_3prime	None	None	0.076172	1	0.076172	3185	15386	3185	0.461636	1	0.461636
alt_region_33574	AT3G24870	mRNA	alt_3prime	mRNA	AT3G24860	1	0.70539	0.70539	11455	11918	11455	1	1	1
alt_region_33575	AT3G24870	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33576	AT3G25150	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33577	AT3G25150	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33578	AT3G25410	mRNA	alt_3prime	None	None	0.014218	1	0.014218	2027	15386	2027	0.149498	1	0.149498
alt_region_33579	AT3G25480	mRNA	alt_3prime	None	None	0.000001	1	0.000001	1	15386	1	0.000077	1	0.000077
alt_region_3358	AT2G30600	mRNA	intron_ret	None	None	1	0.08496	0.08496	11455	3859	3859	1	0.492604	0.492604
alt_region_33580	AT3G25500	mRNA	alt_3prime	None	None	0.059206	1	0.059206	2940	15386	2940	0.392508	1	0.392508
alt_region_33581	AT3G25500	mRNA	alt_3prime	None	None	0.717226	1	0.717226	8841	15386	8841	1	1	1
alt_region_33582	AT3G25510	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33583	AT3G25530	mRNA	alt_3prime	None	None	0.000215	1	0.000215	811	15386	811	0.006216	1	0.006216
alt_region_33584	AT3G25530	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33585	AT3G25530	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33586	AT3G25530	mRNA	alt_3prime	None	None	1	0.000338	0.000338	11455	678	678	1	0.009019	0.009019
alt_region_33587	AT3G25530	mRNA	alt_3prime	None	None	1	0.000326	0.000326	11455	673	673	1	0.00876	0.00876
alt_region_33588	AT3G25570	mRNA	alt_3prime	mRNA	AT3G25572	1	0.704397	0.704397	11455	11909	11455	1	1	1
alt_region_33589	AT3G25800	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_3359	AT2G30600	mRNA	intron_ret	None	None	0.940692	1	0.940692	10961	15386	10961	1	1	1
alt_region_33590	AT3G25805	mRNA	alt_3prime	None	None	0.388875	1	0.388875	6110	15386	6110	1	1	1
alt_region_33591	AT3G25840	mRNA	alt_3prime	None	None	0.980351	1	0.980351	11308	15386	11308	1	1	1
alt_region_33592	AT3G25840	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33593	AT3G25840	mRNA	alt_3prime	None	None	0.121504	1	0.121504	3724	15386	3724	0.613809	1	0.613809
alt_region_33594	AT3G25920	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33595	AT3G25930	mRNA	alt_3prime	None	None	0.445459	1	0.445459	6556	15386	6556	1	1	1
alt_region_33596	AT3G26165	pseudogenic_transcript	alt_3prime	None	None	1	0.07358	0.07358	11455	3597	3597	1	0.45329	0.45329
alt_region_33597	AT3G26165	pseudogenic_transcript	alt_3prime	None	None	1	0.598145	0.598145	11455	10603	10603	1	1	1
alt_region_33598	AT3G26180	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33599	AT3G26220	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_336	AT1G15170	mRNA	intron_ret	mRNA	AT1G15180	1	1	1	11455	15386	11455	1	1	1
alt_region_3360	AT2G30600	mRNA	intron_ret	None	None	1	0.744766	0.744766	11455	12307	11455	1	1	1
alt_region_33600	AT3G26280	mRNA	alt_3prime	transposon_fragment	AT3TE40165	1	0.816185	0.816185	11455	13168	11455	1	1	1
alt_region_33601	AT3G26290	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33602	AT3G26290	mRNA	alt_3prime	pseudogenic_transcript	AT3G26295	1	0.54183	0.54183	11455	10010	10010	1	1	1
alt_region_33603	AT3G26330	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33604	AT3G26360	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33605	AT3G26410	mRNA	alt_3prime	None	None	1	0.553983	0.553983	11455	10157	10157	1	1	1
alt_region_33606	AT3G26450	mRNA	alt_3prime	transposon_fragment	AT3TE40370	1	0.645634	0.645634	11455	11201	11201	1	1	1
alt_region_33607	AT3G26450	mRNA	alt_3prime	transposon_fragment	AT3TE40370	1	0.643726	0.643726	11455	11177	11177	1	1	1
alt_region_33608	AT3G26450	mRNA	alt_3prime	transposon_fragment	AT3TE40370	1	0.632861	0.632861	11455	11044	11044	1	1	1
alt_region_33609	AT3G26480	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_3361	AT2G30600	mRNA	intron_ret	None	None	1	0.958683	0.958683	11455	14939	11455	1	1	1
alt_region_33610	AT3G26510	mRNA	alt_3prime	None	None	0.218789	1	0.218789	4694	15386	4694	0.848089	1	0.848089
alt_region_33611	AT3G26670	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33612	AT3G26670	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33613	AT3G26670	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33614	AT3G26670	mRNA	alt_3prime	None	None	0.849789	1	0.849789	10063	15386	10063	1	1	1
alt_region_33615	AT3G26670	mRNA	alt_3prime	None	None	0.847165	1	0.847165	10034	15386	10034	1	1	1
alt_region_33616	AT3G26670	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33617	AT3G26690	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33618	AT3G26690	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33619	AT3G26690	mRNA	alt_3prime	None	None	1	0.655088	0.655088	11455	11305	11305	1	1	1
alt_region_3362	AT2G30600	mRNA	intron_ret	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33620	AT3G26744	mRNA	alt_3prime	transposon_fragment	AT3TE40935	1	1	1	11455	15386	11455	1	1	1
alt_region_33621	AT3G26890	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33622	AT3G26900	mRNA	alt_3prime	None	None	1	0.334308	0.334308	11455	7528	7528	1	1	1
alt_region_33623	AT3G26900	mRNA	alt_3prime	None	None	1	0.761414	0.761414	11455	12558	11455	1	1	1
alt_region_33624	AT3G26910	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33625	AT3G26910	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33626	AT3G26910	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33627	AT3G26990	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33628	AT3G27010	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33629	AT3G27180	mRNA	alt_3prime	None	None	1	0.1088	0.1088	11455	4301	4301	1	0.572507	0.572507
alt_region_3363	AT2G30600	mRNA	intron_ret	mRNA	AT2G30615	0.999402	1	0.999402	11452	15386	11452	1	1	1
alt_region_33630	AT3G27190	mRNA	alt_3prime	None	None	0.747646	1	0.747646	9115	15386	9115	1	1	1
alt_region_33631	AT3G27220	mRNA	alt_3prime	None	None	1	0.115312	0.115312	11455	4397	4397	1	0.593913	0.593913
alt_region_33632	AT3G27300	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33633	AT3G27310	mRNA	alt_3prime	None	None	0.317998	1	0.317998	5547	15386	5547	1	1	1
alt_region_33634	AT3G27310	mRNA	alt_3prime	None	None	1	0.242308	0.242308	11455	6338	6338	1	0.892781	0.892781
alt_region_33635	AT3G27310	mRNA	alt_3prime	None	None	1	0.993063	0.993063	11455	15313	11455	1	1	1
alt_region_33636	AT3G27380	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33637	AT3G27390	mRNA	alt_3prime	None	None	1	0.012923	0.012923	11455	1856	1856	1	0.140569	0.140569
alt_region_33638	AT3G27460	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33639	AT3G27460	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_3364	AT2G30780	mRNA	intron_ret	None	None	1	0.438389	0.438389	11455	8821	8821	1	1	1
alt_region_33640	AT3G27460	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33641	AT3G27530	mRNA	alt_3prime	None	None	0.003731	1	0.003731	1465	15386	1465	0.056808	1	0.056808
alt_region_33642	AT3G27530	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_33643	AT3G27530	mRNA	alt_3prime	None	None	1	0.010753	0.010753	11455	1750	1750	1	0.123451	0.123451
